"pairId:INTEGER","amzn.id:INTEGER","bnn.id:INTEGER","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication_date:TEXT","bnn.Pages:INTEGER","label:INTEGER"
"901","2977","957","9781428336568","Mathematics for Machine Technology","John C. Peterson","148.48","Cengage Learning","12/24/2008","608","9781423999409","Adobe Photoshop CS4 - Illustrated","Chris Botello","0.0","Cengage Learning","12/01/2008","221","0"
"902","3004","655","9780471676003","Medical Instrumentation Application and Design","John G. Webster","199.44","Wiley","02/03/2009","720","9780470236826","GIS for Dummies","Michael N. DeMers","19.71","Wiley","02/17/2009","384","0"
"903","3004","1704","9780471676003","Medical Instrumentation Application and Design","John G. Webster","199.44","Wiley","02/03/2009","720","9780470411490","Sustainable Landscaping For Dummies","Owen E. Dell","16.18","Wiley","02/09/2009","388","0"
"904","3011","222","9781418837211","Linux+ Guide to Linux Certification (Networking (Course Technology))","Jason W. Eckert","151.56","Cengage Learning","02/09/2011","752","9781439079010","Microsoft Excel 2010: Comprehensive","Gary B. Shelly","0.0","Cengage Learning","02/22/2011","920","0"
"905","3011","1426","9781418837211","Linux+ Guide to Linux Certification (Networking (Course Technology))","Jason W. Eckert","151.56","Cengage Learning","02/09/2011","752","9781111528706","Principles of Web Design: The Web Technologies Series","Joel Sklar","0.0","Cengage Learning","02/09/2011","672","0"
"906","3017","630","9780470167359","System Engineering Management","Benjamin S. Blanchard","125.59","Wiley","07/28/2008","560","9780470343258","Microsoft Dynamics CRM 4 For Dummies","Joel Scott","19.83","Wiley","07/15/2008","432","0"
"907","3017","667","9780470167359","System Engineering Management","Benjamin S. Blanchard","125.59","Wiley","07/28/2008","560","9780470294192","The Best of 2600: A Hacker Odyssey","Emmanuel Goldstein","26.1","Wiley","07/21/2008","888","0"
"908","3017","2568","9780470167359","System Engineering Management","Benjamin S. Blanchard","125.59","Wiley","07/28/2008","560","9780470249840","Mastering Windows Server 2008 Networking Foundations","Mark Minasi","32.61","Wiley","07/08/2008","528","0"
"909","3017","2599","9780470167359","System Engineering Management","Benjamin S. Blanchard","125.59","Wiley","07/28/2008","560","9780470267639","A Declaration of Energy Independence: How Freedom from Foreign Oil Can Improve National Security, Our Economy, and the Environment","Jay Hakes","0.0","Wiley","07/21/2008","256","0"
"910","3021","3065","9781430247760","Beginning C for Arduino: Learn C Programming for the Arduino (Technology in Action)","Jack Purdum","27.72","Apress","12/08/2012","280","9781430247104","Pro HTML5 Games","Aditya Ravi Shankar","31.99","Apress","12/31/2012","364","0"
"911","3028","1260","9780805859065","Handbook of Aviation Human Factors, Second Edition (Human Factors in Transportation)","Daniel J. Garland","136.62","CRC Press","12/16/2009","704","9781420084351","Adaptive Image Processing: A Computational Intelligence Perspective, Second Edition","Kim-Hui Yap","0.0","CRC Press","12/22/2009","376","0"
"912","3028","1586","9780805859065","Handbook of Aviation Human Factors, Second Edition (Human Factors in Transportation)","Daniel J. Garland","136.62","CRC Press","12/16/2009","704","9781439811511","Heating and Cooling of Buildings: Design for Efficiency, Revised Second Edition","Jan F. Kreider","0.0","CRC Press","12/28/2009","863","0"
"913","3058","451","9780470131480","Radiation Detection and Measurement","Glenn F. Knoll","21.21","Wiley","08/16/2010","860","9780470768792","Twitter For Dummies","Laura Fitton","14.01","Wiley","08/09/2010","312","0"
"914","3058","452","9780470131480","Radiation Detection and Measurement","Glenn F. Knoll","21.21","Wiley","08/16/2010","860","9780470695067","RFID Handbook: Fundamentals and Applications in Contactless Smart Cards, Radio Frequency Identification and Near-Field Communication, Third Edition","Klaus Finkenzeller","132.36","Wiley","08/16/2010","478","0"
"915","3058","1171","9780470131480","Radiation Detection and Measurement","Glenn F. Knoll","21.21","Wiley","08/16/2010","860","9781444324266","Electrical Installation Calculations: For Compliance with BS 7671:2008","Mark Coates","0.0","Wiley","08/23/2010","202","0"
"916","3058","1662","9780470131480","Radiation Detection and Measurement","Glenn F. Knoll","21.21","Wiley","08/16/2010","860","9780470591598","Excel Programming: Your visual blueprint for creating interactive spreadsheets","Denise Etheridge","19.83","Wiley","08/24/2010","368","0"
"917","3058","1771","9780470131480","Radiation Detection and Measurement","Glenn F. Knoll","21.21","Wiley","08/16/2010","860","9780470591857","Office 2010 Bible","John Walkenbach","28.68","Wiley","08/16/2010","1344","0"
"918","3058","2142","9780470131480","Radiation Detection and Measurement","Glenn F. Knoll","21.21","Wiley","08/16/2010","860","9780470879504","Olympus PEN E-PL1 For Dummies","Julie Adair King","21.43","Wiley","08/09/2010","352","0"
"919","3058","2525","9780470131480","Radiation Detection and Measurement","Glenn F. Knoll","21.21","Wiley","08/16/2010","860","9783527326761","Nano-Age: How Nanotechnology Changes our Future","Mario Pagliaro","0.0","Wiley","08/23/2010","196","0"
"920","3058","2796","9780470131480","Radiation Detection and Measurement","Glenn F. Knoll","21.21","Wiley","08/16/2010","860","9780470635490","Trust Agents: Using the Web to Build Influence, Improve Reputation, and Earn Trust","Chris Brogan","12.09","Wiley","08/23/2010","320","0"
"921","3059","1841","9780470088692","The Architecture Student's Handbook of Professional Practice","American Institute of Architects","84.05","Wiley","10/27/2008","720","9780470247952","Professional Microsoft SQL Server 2008 Integration Services","Brian Knight","33.11","Wiley","10/06/2008","1008","0"
"922","3059","2269","9780470088692","The Architecture Student's Handbook of Professional Practice","American Institute of Architects","84.05","Wiley","10/27/2008","720","9780470371916","Computer Forensics For Dummies","Linda Volonino","20.59","Wiley","10/06/2008","388","0"
"923","3059","2354","9780470088692","The Architecture Student's Handbook of Professional Practice","American Institute of Architects","84.05","Wiley","10/27/2008","720","9780470388488","InDesign CS4 For Dummies","Galen Gruman","21.18","Wiley","10/20/2008","432","0"
"924","3059","2378","9780470088692","The Architecture Student's Handbook of Professional Practice","American Institute of Architects","84.05","Wiley","10/27/2008","720","9780471666516","Vibration Testing","Kenneth G. McConnell","0.0","Wiley","10/13/2008","672","0"
"925","3071","409","9781118412930","Fundamentals of Engineering Thermodynamics","Daisie D. Boettner","247.54","Wiley","05/05/2014","1056","9781118862377","iMac For Dummies","Mark L. Chambers","15.02","Wiley","05/05/2014","432","0"
"926","3071","1402","9781118412930","Fundamentals of Engineering Thermodynamics","Daisie D. Boettner","247.54","Wiley","05/05/2014","1056","9781118848456","A Practical Introduction to Computer Vision with OpenCV","Kenneth Dawson-Howe","56.9","Wiley","05/12/2014","234","0"
"927","3071","1807","9781118412930","Fundamentals of Engineering Thermodynamics","Daisie D. Boettner","247.54","Wiley","05/05/2014","1056","9781118898635","Surface For Dummies","Andy Rathbone","18.13","Wiley","05/05/2014","336","0"
"928","3071","2008","9781118412930","Fundamentals of Engineering Thermodynamics","Daisie D. Boettner","247.54","Wiley","05/05/2014","1056","9781118768068","Teach Yourself VISUALLY iMac","Guy Hart-Davis","19.57","Wiley","05/05/2014","384","0"
"929","3082","461","9780470444047","Facilities Planning","J. M .A. Tanchoco","200.4","Wiley","01/19/2010","864","9780470596784","Solar Power Your Home For Dummies","Rik DeGunther","16.39","Wiley","01/19/2010","408","0"
"930","3082","1405","9780470444047","Facilities Planning","J. M .A. Tanchoco","200.4","Wiley","01/19/2010","864","9780470525395","Microsoft Windows Server 2008 R2 Administration Instant Reference","Matthew Hester","20.87","Wiley","01/26/2010","600","0"
"931","3086","3085","9781616083045","Leadership and Training for the Fight: Using Special Operations Principles to Succeed in Law Enforcement, Business, and War","Paul R. Howe","10.56","Skyhorse Publishing","07/13/2011","464","9781616082680","ConcreteLoop.com Presents: Angel's Laws of Blogging: What You Need to Know if You Want to Have a Successful and Profitable Blog","Angel Laws","11.96","Skyhorse Publishing","07/08/2011","160","0"
"932","3089","2902","9781608194759","Whatever Happened to the Metric System?: How America Kept Its Feet","John Bemelmans Marciano","19.71","Bloomsbury USA","08/05/2014","320","9781620407547","Fives and Twenty-Fives","Michael Pitre","17.5","Bloomsbury USA","08/26/2014","400","0"
"933","3092","114","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470921715","Windows 7 and Office 2010 For Dummies, Book + DVD Bundle","Andy Rathbone","16.4","Wiley","11/30/2010","352","0"
"934","3092","688","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470646489","Quicken 2011 For Dummies","Stephen L. Nelson","18.72","Wiley","11/30/2010","384","0"
"935","3092","1132","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470647615","Digital Photography Composition For Dummies","Thomas Clark","20.24","Wiley","11/16/2010","368","0"
"936","3092","1143","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470647639","Digital Photography Lighting For Dummies","Dirk Fletcher","19.08","Wiley","11/30/2010","368","0"
"937","3092","1242","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470877258","Wireless Home Networking For Dummies","Danny Briere","16.02","Wiley","11/16/2010","384","0"
"938","3092","2622","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470684160","Smashing CSS: Professional Techniques for Modern Layout","Eric A. Meyer","0.0","Wiley","11/23/2010","304","0"
"939","3092","2835","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470889527","Website Design and Development: 100 Questions to Ask Before Building a Website","George Plumley","21.2","Wiley","11/30/2010","360","0"
"940","3092","3046","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470554234","IT Architecture For Dummies","Kirk Hausman","19.81","Wiley","11/09/2010","364","0"
"941","3092","3097","9780470481837","Separation Process Principles: Chemical and Biochemical Operations","D. Keith Roper","165.84","Wiley","11/23/2010","848","9780470587164","SharePoint 2010 All-in-One For Dummies","Emer McKenna","23.14","Wiley","11/09/2010","912","0"
"942","3113","876","9780470547564","Control Systems Engineering","Norman S. Nise","55.91","Wiley","12/14/2010","944","9783527327980","Biogas from Waste and Renewable Resources: An Introduction","Dieter Deublein","0.0","Wiley","12/28/2010","578","0"
"943","3113","1174","9780470547564","Control Systems Engineering","Norman S. Nise","55.91","Wiley","12/14/2010","944","9780470639535","Social Engineering: The Art of Human Hacking","Christopher Hadnagy","21.1","Wiley","12/28/2010","416","0"
"944","3113","1416","9780470547564","Control Systems Engineering","Norman S. Nise","55.91","Wiley","12/14/2010","944","9781118004722","Nikon D3100 For Dummies","Julie Adair King","18.3","Wiley","12/21/2010","384","0"
"945","3131","12","9781118129845","Design of Reinforced Concrete","McCormac","142.78","Wiley","02/19/2013","736","9781118537145","Minecraft For Dummies, Portable Edition","Cordeiro","9.99","Wiley","02/11/2013","160","0"
"946","3131","964","9781118129845","Design of Reinforced Concrete","McCormac","142.78","Wiley","02/19/2013","736","9781405125062","Financial Management in Construction Contracting","Andrew Ross","0.0","Wiley","02/11/2013","456","0"
"947","3131","1737","9781118129845","Design of Reinforced Concrete","McCormac","142.78","Wiley","02/19/2013","736","9781118365984","Digital SLR Video and Filmmaking For Dummies","John Carucci","18.45","Wiley","02/18/2013","416","0"
"948","3131","2073","9781118129845","Design of Reinforced Concrete","McCormac","142.78","Wiley","02/19/2013","736","9781118301296","Red Hat Enterprise Linux 6 Administration: Real World Skills for Red Hat Administrators","Sander van Vugt","40.07","Wiley","02/04/2013","672","0"
"949","3131","2164","9781118129845","Design of Reinforced Concrete","McCormac","142.78","Wiley","02/19/2013","736","9781118350638","Fabricated: The New World of 3D Printing","Hod Lipson","15.82","Wiley","02/11/2013","320","0"
"950","3131","2352","9781118129845","Design of Reinforced Concrete","McCormac","142.78","Wiley","02/19/2013","736","9781118490372","Excel VBA Programming For Dummies","John Walkenbach","17.84","Wiley","02/26/2013","408","0"
"951","3131","3035","9781118129845","Design of Reinforced Concrete","McCormac","142.78","Wiley","02/19/2013","736","9781118197349","PCs For Dummies","Dan Gookin","15.17","Wiley","02/11/2013","360","0"
"952","3140","731","9780470189306","Electromagnetic Compatibility Engineering","Henry W. Ott","115.92","Wiley","08/24/2009","872","9780470371985","Windows PowerShell 2 For Dummies","Steve Seguis","19.54","Wiley","08/10/2009","412","0"
"953","3140","965","9780470189306","Electromagnetic Compatibility Engineering","Henry W. Ott","115.92","Wiley","08/24/2009","872","9780470467015","Linux For Dummies","Richard Blum","25.71","Wiley","08/10/2009","456","0"
"954","3164","32","9780471692744","Statistics for Spatio-Temporal Data","Noel Cressie","62.86","Wiley","05/03/2011","624","9780470643204","Professional Test Driven Development with C#: Developing Real World Applications with TDD","James Bender","29.36","Wiley","05/10/2011","360","0"
"955","3164","1597","9780471692744","Statistics for Spatio-Temporal Data","Noel Cressie","62.86","Wiley","05/03/2011","624","9780470932131","Plate to Pixel: Digital Food Photography & Styling","Helene Dujardin","18.44","Wiley","05/03/2011","288","0"
"956","3164","2935","9780471692744","Statistics for Spatio-Temporal Data","Noel Cressie","62.86","Wiley","05/03/2011","624","9781118016855","Microsoft Windows Networking Essentials","Darril Gibson","26.1","Wiley","05/10/2011","368","0"
"957","3164","2963","9780471692744","Statistics for Spatio-Temporal Data","Noel Cressie","62.86","Wiley","05/03/2011","624","9780470939031","Professional Unified Communications Development with Microsoft Lync Server 2010","George Durzi","33.29","Wiley","05/31/2011","528","0"
